periodo;sexo;provincia;nivel_geografico;ubicacion;causa_mortalidad;tasa_mortalidad;esperanza_vida
2012;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Suicidio;9.62;19.9
2012;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;8.41;19.6
2012;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Suicidio;8.7;21.0
2012;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;8.86;21.1
2012;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;4.9;21.7
2012;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Suicidio;9.4;20.4
2012;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Suicidio;11.29;19.9
2012;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;4.4;20.8
2012;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;8.72;19.8
2012;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Suicidio;11.81;19.9
2012;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Suicidio;2.83;20.5
2012;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Suicidio;7.7;19.7
2012;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;10.89;20.2
2012;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Suicidio;7.81;20.7
2012;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Suicidio;7.22;20.8
2012;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Suicidio;6.61;19.6
2012;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Suicidio;9.1;20.3
2012;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;5.81;20.8
2012;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;9.08;22.2
2012;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;9.86;20.6
2012;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;6.69;20.8
2012;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;4.9;20.8
2012;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;6.9;19.4
2012;Ambos sexos;Alicante;PROVINCIA;Alicante;Suicidio;8.08;21.4
2012;Ambos sexos;Castellón;PROVINCIA;Castellón;Suicidio;6.14;20.8
2012;Ambos sexos;Valencia;PROVINCIA;Valencia;Suicidio;7.92;20.2
2012;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;12.57;18.7
2012;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;13.78;17.8
2012;Hombres;Alicante;DEPARTAMENTO;Alcoi;Suicidio;18.26;17.5
2012;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;15.93;18.2
2012;Hombres;Castellón;DEPARTAMENTO;Castelló;Suicidio;13.98;18.7
2012;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;14.54;18.7
2012;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;8.2;19.0
2012;Hombres;Alicante;DEPARTAMENTO;Dénia;Suicidio;14.01;18.5
2012;Hombres;Alicante;DEPARTAMENTO;Elda;Suicidio;20.74;18.1
2012;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;7.62;18.7
2012;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;16.94;17.9
2012;Hombres;Valencia;DEPARTAMENTO;Gandia;Suicidio;19.34;17.9
2012;Hombres;Castellón;DEPARTAMENTO;La Plana;Suicidio;6.01;18.4
2012;Hombres;Valencia;DEPARTAMENTO;Manises;Suicidio;9.47;17.8
2012;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;15.28;18.0
2012;Hombres;Alicante;DEPARTAMENTO;Orihuela;Suicidio;13.53;18.3
2012;Hombres;Valencia;DEPARTAMENTO;Requena;Suicidio;14.2;19.7
2012;Hombres;Valencia;DEPARTAMENTO;Ribera;Suicidio;10.97;17.3
2012;Hombres;Valencia;DEPARTAMENTO;Sagunt;Suicidio;11.78;18.0
2012;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;9.35;18.5
2012;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;15.56;20.6
2012;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;13.85;18.5
2012;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;14.0;18.4
2012;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;7.65;18.6
2012;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;8.98;17.8
2012;Hombres;Alicante;PROVINCIA;Alicante;Suicidio;13.1;19.6
2012;Hombres;Castellón;PROVINCIA;Castellón;Suicidio;10.19;18.6
2012;Hombres;Valencia;PROVINCIA;Valencia;Suicidio;12.71;18.1
2012;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Suicidio;3.55;22.4
2012;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Suicidio;5.58;22.8
2012;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Suicidio;2.63;22.1
2012;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Suicidio;1.88;20.9
2012;Mujeres;Castellón;DEPARTAMENTO;Castelló;Suicidio;4.14;23.1
2012;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Suicidio;4.25;23.1
2012;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Suicidio;1.95;23.9
2012;Mujeres;Alicante;DEPARTAMENTO;Dénia;Suicidio;5.65;22.1
2012;Mujeres;Alicante;DEPARTAMENTO;Elda;Suicidio;2.97;21.4
2012;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Suicidio;1.37;22.8
2012;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Suicidio;2.57;21.6
2012;Mujeres;Valencia;DEPARTAMENTO;Gandia;Suicidio;6.19;21.8
2012;Mujeres;Castellón;DEPARTAMENTO;La Plana;Suicidio;0.0;22.4
2012;Mujeres;Valencia;DEPARTAMENTO;Manises;Suicidio;6.09;21.5
2012;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Suicidio;6.81;22.4
2012;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Suicidio;1.87;23.2
2012;Mujeres;Valencia;DEPARTAMENTO;Requena;Suicidio;0.0;21.8
2012;Mujeres;Valencia;DEPARTAMENTO;Ribera;Suicidio;2.33;21.6
2012;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Suicidio;6.54;22.4
2012;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Suicidio;3.27;22.7
2012;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Suicidio;2.83;24.0
2012;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Suicidio;5.8;22.3
2012;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Suicidio;1.5;22.8
2012;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Suicidio;2.51;22.9
2012;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Suicidio;5.61;20.8
2012;Mujeres;Alicante;PROVINCIA;Alicante;Suicidio;3.52;23.0
2012;Mujeres;Castellón;PROVINCIA;Castellón;Suicidio;2.58;22.8
2012;Mujeres;Valencia;PROVINCIA;Valencia;Suicidio;3.84;22.0
2013;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;230.46;21.3
2013;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;245.78;21.7
2013;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cancer;253.87;20.3
2013;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;237.61;20.2
2013;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cancer;227.83;21.2
2013;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;244.33;21.5
2013;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;237.25;22.6
2013;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cancer;259.1;21.2
2013;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cancer;230.41;21.2
2013;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cancer;209.33;21.3
2013;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cancer;262.64;20.4
2013;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cancer;243.4;20.4
2013;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cancer;224.29;20.7
2013;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cancer;248.27;20.9
2013;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cancer;213.07;21.5
2013;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cancer;247.9;20.9
2013;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cancer;228.85;20.5
2013;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cancer;251.32;20.2
2013;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cancer;251.34;20.7
2013;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cancer;246.88;21.0
2013;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cancer;197.42;23.4
2013;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cancer;243.04;20.9
2013;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cancer;242.08;21.3
2013;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cancer;238.48;21.1
2013;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cancer;243.25;20.8
2013;Ambos sexos;Alicante;PROVINCIA;Alicante;Cancer;212.21;22.1
2013;Ambos sexos;Castellón;PROVINCIA;Castellón;Cancer;228.29;21.0
2013;Ambos sexos;Valencia;PROVINCIA;Valencia;Cancer;245.91;20.8
2013;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;325.49;19.4
2013;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;338.63;19.0
2013;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cancer;369.24;18.1
2013;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;343.54;18.1
2013;Hombres;Castellón;DEPARTAMENTO;Castelló;Cancer;318.69;19.2
2013;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;353.36;18.8
2013;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;347.16;19.9
2013;Hombres;Alicante;DEPARTAMENTO;Dénia;Cancer;344.0;19.6
2013;Hombres;Alicante;DEPARTAMENTO;Elda;Cancer;327.52;19.3
2013;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cancer;301.66;19.0
2013;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cancer;359.34;18.9
2013;Hombres;Valencia;DEPARTAMENTO;Gandia;Cancer;366.23;18.3
2013;Hombres;Castellón;DEPARTAMENTO;La Plana;Cancer;336.58;18.9
2013;Hombres;Valencia;DEPARTAMENTO;Manises;Cancer;359.4;18.8
2013;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cancer;303.3;19.5
2013;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cancer;321.72;19.7
2013;Hombres;Valencia;DEPARTAMENTO;Requena;Cancer;306.67;19.0
2013;Hombres;Valencia;DEPARTAMENTO;Ribera;Cancer;381.83;18.1
2013;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cancer;357.51;19.2
2013;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cancer;358.23;18.9
2013;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cancer;254.01;21.5
2013;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cancer;360.81;18.4
2013;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Cancer;354.89;19.2
2013;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Cancer;346.63;18.8
2013;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cancer;340.35;19.2
2013;Hombres;Alicante;PROVINCIA;Alicante;Cancer;285.14;20.6
2013;Hombres;Castellón;PROVINCIA;Castellón;Cancer;329.84;19.1
2013;Hombres;Valencia;PROVINCIA;Valencia;Cancer;360.03;18.6
2013;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cancer;158.72;23.0
2013;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cancer;178.77;24.1
2013;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Cancer;173.78;22.2
2013;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cancer;156.73;22.1
2013;Mujeres;Castellón;DEPARTAMENTO;Castelló;Cancer;156.84;23.0
2013;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cancer;170.53;23.9
2013;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Cancer;165.28;24.7
2013;Mujeres;Alicante;DEPARTAMENTO;Dénia;Cancer;191.85;22.7
2013;Mujeres;Alicante;DEPARTAMENTO;Elda;Cancer;161.51;22.9
2013;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Cancer;142.5;23.6
2013;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cancer;186.98;21.7
2013;Mujeres;Valencia;DEPARTAMENTO;Gandia;Cancer;147.38;22.2
2013;Mujeres;Castellón;DEPARTAMENTO;La Plana;Cancer;139.21;22.4
2013;Mujeres;Valencia;DEPARTAMENTO;Manises;Cancer;164.51;22.7
2013;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cancer;137.67;23.5
2013;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cancer;188.08;22.0
2013;Mujeres;Valencia;DEPARTAMENTO;Requena;Cancer;156.83;22.0
2013;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cancer;150.95;22.2
2013;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cancer;169.11;22.0
2013;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cancer;169.67;22.8
2013;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cancer;145.07;25.4
2013;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cancer;164.63;23.0
2013;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cancer;165.28;23.0
2013;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cancer;147.36;23.4
2013;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cancer;172.09;22.1
2013;Mujeres;Alicante;PROVINCIA;Alicante;Cancer;153.67;23.6
2013;Mujeres;Castellón;PROVINCIA;Castellón;Cancer;147.91;22.8
2013;Mujeres;Valencia;PROVINCIA;Valencia;Cancer;164.94;22.6
2013;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;82.2;21.3
2013;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;109.0;21.7
2013;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cardio;86.27;20.3
2013;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;94.9;20.2
2013;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cardio;79.96;21.2
2013;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;71.93;21.5
2013;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;65.12;22.6
2013;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cardio;93.87;21.2
2013;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cardio;75.48;21.2
2013;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;88.52;21.3
2013;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;80.69;20.4
2013;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cardio;90.37;20.4
2013;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cardio;62.0;20.7
2013;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cardio;64.04;20.9
2013;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;123.9;21.5
2013;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cardio;70.27;20.9
2013;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cardio;81.82;20.5
2013;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cardio;100.25;20.2
2013;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cardio;75.96;20.7
2013;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;108.34;21.0
2013;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cardio;85.64;23.4
2013;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;71.15;20.9
2013;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;80.11;21.3
2013;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cardio;83.13;21.1
2013;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;78.34;20.8
2013;Ambos sexos;Alicante;PROVINCIA;Alicante;Cardio;86.34;22.1
2013;Ambos sexos;Castellón;PROVINCIA;Castellón;Cardio;75.17;21.0
2013;Ambos sexos;Valencia;PROVINCIA;Valencia;Cardio;80.71;20.8
2013;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;116.74;19.4
2013;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;151.18;19.0
2013;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cardio;129.0;18.1
2013;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;138.2;18.1
2013;Hombres;Castellón;DEPARTAMENTO;Castelló;Cardio;112.54;19.2
2013;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;111.58;18.8
2013;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;101.53;19.9
2013;Hombres;Alicante;DEPARTAMENTO;Dénia;Cardio;122.78;19.6
2013;Hombres;Alicante;DEPARTAMENTO;Elda;Cardio;115.82;19.3
2013;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;131.83;19.0
2013;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;114.66;18.9
2013;Hombres;Valencia;DEPARTAMENTO;Gandia;Cardio;121.29;18.3
2013;Hombres;Castellón;DEPARTAMENTO;La Plana;Cardio;80.56;18.9
2013;Hombres;Valencia;DEPARTAMENTO;Manises;Cardio;87.75;18.8
2013;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;188.75;19.5
2013;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cardio;114.51;19.7
2013;Hombres;Valencia;DEPARTAMENTO;Requena;Cardio;102.47;19.0
2013;Hombres;Valencia;DEPARTAMENTO;Ribera;Cardio;133.9;18.1
2013;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cardio;114.98;19.2
2013;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;150.96;18.9
2013;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cardio;128.22;21.5
2013;Hombres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;121.66;18.4
2013;Hombres;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;97.58;19.2
2013;Hombres;Castellón;DEPARTAMENTO;Vinaròs;Cardio;104.98;18.8
2013;Hombres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;116.58;19.2
2013;Hombres;Alicante;PROVINCIA;Alicante;Cardio;120.06;20.6
2013;Hombres;Castellón;PROVINCIA;Castellón;Cardio;102.2;19.1
2013;Hombres;Valencia;PROVINCIA;Valencia;Cardio;117.79;18.6
2013;Mujeres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cardio;55.15;23.0
2013;Mujeres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cardio;77.79;24.1
2013;Mujeres;Alicante;DEPARTAMENTO;Alcoi;Cardio;55.8;22.2
2013;Mujeres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cardio;60.82;22.1
2013;Mujeres;Castellón;DEPARTAMENTO;Castelló;Cardio;52.37;23.0
2013;Mujeres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cardio;45.38;23.9
2013;Mujeres;Valencia;DEPARTAMENTO;Doctor Peset;Cardio;41.52;24.7
2013;Mujeres;Alicante;DEPARTAMENTO;Dénia;Cardio;66.69;22.7
2013;Mujeres;Alicante;DEPARTAMENTO;Elda;Cardio;44.47;22.9
2013;Mujeres;Alicante;DEPARTAMENTO;Elx Hospital General;Cardio;53.92;23.6
2013;Mujeres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cardio;52.91;21.7
2013;Mujeres;Valencia;DEPARTAMENTO;Gandia;Cardio;66.29;22.2
2013;Mujeres;Castellón;DEPARTAMENTO;La Plana;Cardio;47.35;22.4
2013;Mujeres;Valencia;DEPARTAMENTO;Manises;Cardio;45.86;22.7
2013;Mujeres;Alicante;DEPARTAMENTO;Marina Baixa;Cardio;69.28;23.5
2013;Mujeres;Alicante;DEPARTAMENTO;Orihuela;Cardio;33.97;22.0
2013;Mujeres;Valencia;DEPARTAMENTO;Requena;Cardio;64.34;22.0
2013;Mujeres;Valencia;DEPARTAMENTO;Ribera;Cardio;71.6;22.2
2013;Mujeres;Valencia;DEPARTAMENTO;Sagunt;Cardio;46.66;22.0
2013;Mujeres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cardio;79.4;22.8
2013;Mujeres;Alicante;DEPARTAMENTO;Torrevieja;Cardio;47.1;25.4
2013;Mujeres;Valencia;DEPARTAMENTO;Valencia Hospital General;Cardio;39.52;23.0
2013;Mujeres;Valencia;DEPARTAMENTO;Valencia La Fe;Cardio;66.04;23.0
2013;Mujeres;Castellón;DEPARTAMENTO;Vinaròs;Cardio;61.62;23.4
2013;Mujeres;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cardio;48.17;22.1
2013;Mujeres;Alicante;PROVINCIA;Alicante;Cardio;57.79;23.6
2013;Mujeres;Castellón;PROVINCIA;Castellón;Cardio;52.28;22.8
2013;Mujeres;Valencia;PROVINCIA;Valencia;Cardio;54.04;22.6
2013;Ambos sexos;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;58.59;21.3
2013;Ambos sexos;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;39.7;21.7
2013;Ambos sexos;Alicante;DEPARTAMENTO;Alcoi;Cerebro;65.46;20.3
2013;Ambos sexos;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;64.5;20.2
2013;Ambos sexos;Castellón;DEPARTAMENTO;Castelló;Cerebro;68.7;21.2
2013;Ambos sexos;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;60.46;21.5
2013;Ambos sexos;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;43.54;22.6
2013;Ambos sexos;Alicante;DEPARTAMENTO;Dénia;Cerebro;58.46;21.2
2013;Ambos sexos;Alicante;DEPARTAMENTO;Elda;Cerebro;71.14;21.2
2013;Ambos sexos;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;59.94;21.3
2013;Ambos sexos;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;57.78;20.4
2013;Ambos sexos;Valencia;DEPARTAMENTO;Gandia;Cerebro;67.52;20.4
2013;Ambos sexos;Castellón;DEPARTAMENTO;La Plana;Cerebro;72.88;20.7
2013;Ambos sexos;Valencia;DEPARTAMENTO;Manises;Cerebro;55.35;20.9
2013;Ambos sexos;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;51.86;21.5
2013;Ambos sexos;Alicante;DEPARTAMENTO;Orihuela;Cerebro;91.0;20.9
2013;Ambos sexos;Valencia;DEPARTAMENTO;Requena;Cerebro;82.11;20.5
2013;Ambos sexos;Valencia;DEPARTAMENTO;Ribera;Cerebro;70.94;20.2
2013;Ambos sexos;Valencia;DEPARTAMENTO;Sagunt;Cerebro;54.73;20.7
2013;Ambos sexos;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;55.39;21.0
2013;Ambos sexos;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;47.26;23.4
2013;Ambos sexos;Valencia;DEPARTAMENTO;Valencia Hospital General;Cerebro;51.13;20.9
2013;Ambos sexos;Valencia;DEPARTAMENTO;Valencia La Fe;Cerebro;53.3;21.3
2013;Ambos sexos;Castellón;DEPARTAMENTO;Vinaròs;Cerebro;68.39;21.1
2013;Ambos sexos;Valencia;DEPARTAMENTO;Xàtiva-Ontinyent;Cerebro;63.81;20.8
2013;Ambos sexos;Alicante;PROVINCIA;Alicante;Cerebro;53.59;22.1
2013;Ambos sexos;Castellón;PROVINCIA;Castellón;Cerebro;69.69;21.0
2013;Ambos sexos;Valencia;PROVINCIA;Valencia;Cerebro;59.72;20.8
2013;Hombres;Comunitat Valenciana;COMUNIDAD AUTÓNOMA;Comunitat Valenciana;Cerebro;62.95;19.4
2013;Hombres;Alicante;DEPARTAMENTO;Alacant Hospital General;Cerebro;48.0;19.0
2013;Hombres;Alicante;DEPARTAMENTO;Alcoi;Cerebro;73.91;18.1
2013;Hombres;Valencia;DEPARTAMENTO;Arnau de Vilanova-Llíria;Cerebro;72.16;18.1
2013;Hombres;Castellón;DEPARTAMENTO;Castelló;Cerebro;74.27;19.2
2013;Hombres;Valencia;DEPARTAMENTO;Clínic-Malvarrosa;Cerebro;60.03;18.8
2013;Hombres;Valencia;DEPARTAMENTO;Doctor Peset;Cerebro;50.33;19.9
2013;Hombres;Alicante;DEPARTAMENTO;Dénia;Cerebro;57.11;19.6
2013;Hombres;Alicante;DEPARTAMENTO;Elda;Cerebro;85.16;19.3
2013;Hombres;Alicante;DEPARTAMENTO;Elx Hospital General;Cerebro;64.17;19.0
2013;Hombres;Alicante;DEPARTAMENTO;Elx-Crevillent;Cerebro;47.14;18.9
2013;Hombres;Valencia;DEPARTAMENTO;Gandia;Cerebro;85.99;18.3
2013;Hombres;Castellón;DEPARTAMENTO;La Plana;Cerebro;70.77;18.9
2013;Hombres;Valencia;DEPARTAMENTO;Manises;Cerebro;61.93;18.8
2013;Hombres;Alicante;DEPARTAMENTO;Marina Baixa;Cerebro;58.65;19.5
2013;Hombres;Alicante;DEPARTAMENTO;Orihuela;Cerebro;88.79;19.7
2013;Hombres;Valencia;DEPARTAMENTO;Requena;Cerebro;83.16;19.0
2013;Hombres;Valencia;DEPARTAMENTO;Ribera;Cerebro;75.06;18.1
2013;Hombres;Valencia;DEPARTAMENTO;Sagunt;Cerebro;57.87;19.2
2013;Hombres;Alicante;DEPARTAMENTO;Sant Joan d'Alacant;Cerebro;62.92;18.9
2013;Hombres;Alicante;DEPARTAMENTO;Torrevieja;Cerebro;51.14;21.5
